timestamp,user_id,session_id,user_role,source_ip,region,country,latitude,longitude,action,status,bytes_sent,bytes_received,auth_method,response_time_ms,anomaly_label,ip_is_public,asn,vpc_id,subnet_id,src_port,dst_port,protocol,attack_type,attack_stage,attack_id,session_label,ground_truth,event_time,event_id,request_id,event_name,event_source,user_agent,principal_type,principal_arn
2025-12-28 13:16:51.800224,user_63,user_63_sess_3,readonly,10.94.214.87,eu-west-1,IE,53.3,-6.2,access_db,success,1407,744,access_key,147,0,False,13335.0,vpc-24208,subnet-61968,42483.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:16:51.800224Z,724f86d7-c947-4e78-b00d-391101014258,req-673f1492-a228-4050-ac4d-bc74ac1c1e75,Access_Db,cloud.api.local,Terraform/1.6,IAMUser,arn:aws:iam::123456789012:user/user_63
2025-12-28 13:19:53.787794,user_35,user_35_sess_2,developer,13.0.106.33,ap-south-1,IN,19.0,72.8,terminate_instance,success,955,538,mfa,131,0,True,13335.0,vpc-30103,subnet-59074,56124.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:19:53.787794Z,eff6ef9f-3693-4106-92f8-6a30aef58043,req-3be8f25f-1756-41a9-bbef-2f8fda242be4,ec2:TerminateInstances,ec2.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_35
2025-12-28 13:20:16.846199,user_146,user_146_sess_1,developer,10.224.118.29,ap-south-1,IN,19.0,72.8,get_object,success,11738,9535,password,258,0,False,14618.0,vpc-38709,subnet-65273,8102.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:20:16.846199Z,a54b7eab-6703-4263-912d-dc347263732d,req-6282b10a-b876-44e2-b1bf-dda3fd0d0488,s3:Getobject,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_146
2025-12-28 13:21:13.881492,user_194,user_194_sess_0,developer,10.129.13.138,ap-south-1,IN,19.0,72.8,login,fail,64,56,password,75,0,False,8075.0,vpc-47116,subnet-92457,19141.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:21:13.881492Z,c9546e3f-9d4a-417d-9f72-c7deaa69abfd,req-361571a2-02f7-415f-b9d9-e1bc2e91029d,ConsoleLogin,signin.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_194
2025-12-28 13:22:03.797563,user_58,user_58_sess_1,developer,10.55.248.161,us-east-1,US,38.9,-77.0,put_object,success,1333,1025,password,169,0,False,8075.0,vpc-83580,subnet-94430,60164.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:22:03.797563Z,326a4523-4595-4294-b7f0-a263ecc53fdc,req-32cea0e9-e5b9-415b-9bfa-dbac49988ba0,s3:Putobject,s3.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_58
2025-12-28 13:23:29.886048,user_200,user_200_sess_2,developer,10.21.25.10,us-west-2,US,37.7,-122.4,access_db,success,1618,1115,password,137,0,False,14618.0,vpc-88440,subnet-21309,56890.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:23:29.886048Z,d971b912-5c38-429c-9d8b-849ed14ae251,req-ed16afaa-f9e6-4ec1-88f6-9560d404b774,Access_Db,cloud.api.local,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_200
2025-12-28 13:23:45.783845,user_26,user_26_sess_1,devops,10.77.215.202,ap-south-1,IN,19.0,72.8,get_object,success,30786,23512,access_key,163,0,False,8075.0,vpc-64186,subnet-63648,59879.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:23:45.783845Z,a7159b9c-ffaa-412a-8fa6-e76a196d363c,req-d7bff844-48b1-417f-8c49-a416d3ae462e,s3:Getobject,s3.amazonaws.com,aws-cli/2.15,AssumedRole,arn:aws:iam::123456789012:role/user_26
2025-12-28 13:25:27.793093,user_47,user_47_sess_1,readonly,52.0.26.181,us-west-2,US,37.7,-122.4,login,success,11,6,access_key,154,0,True,8075.0,vpc-89909,subnet-60961,21071.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:25:27.793093Z,dd3ba5d4-c8b0-4018-a8f0-52de24aeaba2,req-5bdd7738-d0ae-4014-8216-77bf554088f9,ConsoleLogin,signin.amazonaws.com,Terraform/1.6,IAMUser,arn:aws:iam::123456789012:user/user_47
2025-12-28 13:26:48.779492,user_16,user_16_sess_2,readonly,10.123.109.97,eu-west-1,IE,53.3,-6.2,access_db,success,1271,915,access_key,204,0,False,14618.0,vpc-57187,subnet-69297,30351.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:26:48.779492Z,f61bdf92-0d21-4cf7-8642-bde62f35d2fc,req-5341768f-8c23-4b45-893d-d294aec2af6d,Access_Db,cloud.api.local,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_16
2025-12-28 13:27:21.845925,user_145,user_145_sess_3,developer,10.246.190.240,us-west-2,US,37.7,-122.4,login,success,20,14,access_key,128,0,False,14618.0,vpc-68838,subnet-41917,49193.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:27:21.845925Z,c11f139a-7d3d-4472-bc9c-af88f624da05,req-c6559ba1-61a3-427b-ba2f-9c2b87f7d9ff,ConsoleLogin,signin.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_145
2025-12-28 13:27:44.850194,user_151,user_151_sess_1,developer,10.41.61.154,us-west-2,US,37.7,-122.4,stop_instance,success,536,436,access_key,214,0,False,14618.0,vpc-31454,subnet-59879,55982.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:27:44.850194Z,d230ae7e-bbe7-45c5-b9ed-c327bc778c42,req-9ee42e6a-a2b4-4d33-ad01-842948901ef1,ec2:StopInstances,ec2.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_151
2025-12-28 13:27:52.883450,user_196,user_196_sess_2,developer,10.51.185.202,us-west-2,US,37.7,-122.4,get_object,success,18950,15330,access_key,221,0,False,16509.0,vpc-55327,subnet-77318,62667.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:27:52.883450Z,697f9956-bf38-4df6-aae9-c831abd84387,req-daa4e458-109c-4ec5-886c-3cebf3286f50,s3:Getobject,s3.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_196
2025-12-28 13:27:56.774064,user_4,user_4_sess_1,admin,10.197.173.250,us-east-1,US,38.9,-77.0,stop_instance,success,296,233,password,148,0,False,8075.0,vpc-58148,subnet-78062,18503.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:27:56.774064Z,06e4fd29-607a-4044-a9f7-43af36b948e6,req-27786c1c-8cdb-4b52-a4cb-fb13633043c0,ec2:StopInstances,ec2.amazonaws.com,Boto3/1.33,AssumedRole,arn:aws:iam::123456789012:role/user_4
2025-12-28 13:28:43.818480,user_98,user_98_sess_1,developer,10.24.229.226,us-east-1,US,38.9,-77.0,login,success,18,10,access_key,113,0,False,13335.0,vpc-68523,subnet-49512,19370.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:28:43.818480Z,c43e740f-c61c-4af5-a842-ae6d9f10f80d,req-944dd648-1d72-4918-a87c-34d98b78c1ec,ConsoleLogin,signin.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_98
2025-12-28 13:31:54.807507,user_80,user_80_sess_3,developer,10.233.134.71,ap-south-1,IN,19.0,72.8,stop_instance,success,1586,1349,mfa,136,0,False,13335.0,vpc-61928,subnet-59175,6421.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:31:54.807507Z,33ae9b51-e6f5-4106-8b8d-26f4a913ad02,req-29cf78f8-168c-47a8-af2c-ff362f78f51c,ec2:StopInstances,ec2.amazonaws.com,Terraform/1.6,IAMUser,arn:aws:iam::123456789012:user/user_80
2025-12-28 13:32:19.843926,user_141,user_141_sess_0,developer,10.171.214.14,eu-west-1,IE,53.3,-6.2,get_object,success,14367,7400,mfa,148,0,False,8075.0,vpc-71262,subnet-77157,11350.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:32:19.843926Z,a5c8e99a-ebdb-4a7d-91c8-8fd7fc61af07,req-88437cc5-ac0b-4872-bc77-c9ab7a41b774,s3:Getobject,s3.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_141
2025-12-28 13:32:25.828034,user_111,user_111_sess_3,analytics,10.151.40.134,eu-west-1,IE,53.3,-6.2,get_object,success,23958,13141,mfa,132,0,False,16509.0,vpc-92375,subnet-82217,45631.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:32:25.828034Z,2ffe3f19-b684-4fee-9afe-f8cd7b083024,req-f648510a-7419-401d-8345-dd7c915ad49a,s3:Getobject,s3.amazonaws.com,python-requests/2.31,IAMUser,arn:aws:iam::123456789012:user/user_111
2025-12-28 13:36:15.884754,user_198,user_198_sess_1,developer,10.171.189.178,eu-west-1,IE,53.3,-6.2,put_object,success,1192,818,mfa,82,0,False,16509.0,vpc-60811,subnet-50401,6125.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:36:15.884754Z,4d9bf48d-a456-436d-834f-419fdd75fca5,req-8f689406-a0f8-4b12-9a9a-f87b0bdb41ef,s3:Putobject,s3.amazonaws.com,Terraform/1.6,IAMUser,arn:aws:iam::123456789012:user/user_198
2025-12-28 13:36:28.808000,user_81,user_81_sess_3,developer,10.30.127.157,ap-south-1,IN,19.0,72.8,access_db,success,746,493,access_key,57,0,False,8075.0,vpc-10100,subnet-27283,61205.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:36:28.808000Z,5510f56c-eb2d-4d02-b064-a10c75651bf5,req-b6c5a23f-5b72-48fd-86b8-c25c70ae2fc3,Access_Db,cloud.api.local,python-requests/2.31,IAMUser,arn:aws:iam::123456789012:user/user_81
2025-12-28 13:37:43.792624,user_46,user_46_sess_1,readonly,10.20.177.166,eu-west-1,IE,53.3,-6.2,start_instance,success,859,551,access_key,171,0,False,8075.0,vpc-85149,subnet-78519,3466.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:37:43.792624Z,bc00eada-388c-480f-9ebc-8f54dca37176,req-57ab1be7-c927-4a88-87aa-0c41f311c605,ec2:StartInstances,ec2.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_46
2025-12-28 13:38:46.885474,user_199,user_199_sess_2,developer,10.143.218.136,us-east-1,US,38.9,-77.0,access_db,success,1497,1207,mfa,145,0,False,16509.0,vpc-23047,subnet-11646,53473.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:38:46.885474Z,717624fc-324f-4aab-8279-fa8e0cfbbb5f,req-c56c1d2b-403c-41a9-a83b-0b26218f8230,Access_Db,cloud.api.local,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_199
2025-12-28 13:40:14.827525,user_111,user_111_sess_0,analytics,10.231.158.66,eu-west-1,IE,53.3,-6.2,get_object,success,24820,18052,mfa,181,0,False,16509.0,vpc-55422,subnet-29837,26162.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:40:14.827525Z,8c2252ec-9c3c-432b-99c9-13d0c07450c8,req-a82e7c02-743e-4b2d-8d27-e23cff6e7022,s3:Getobject,s3.amazonaws.com,python-requests/2.31,IAMUser,arn:aws:iam::123456789012:user/user_111
2025-12-28 13:42:25.778639,user_14,user_14_sess_3,analytics,10.35.46.141,us-east-1,US,38.9,-77.0,launch_instance,success,712,497,mfa,156,0,False,14618.0,vpc-55544,subnet-46242,15854.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:42:25.778639Z,71d690dd-5e6f-44d6-ab36-fb0c6832a3b8,req-d86779a5-6cbf-4f90-932d-0ea6db087a8d,ec2:RunInstances,ec2.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_14
2025-12-28 13:42:30.811679,user_87,user_87_sess_0,developer,10.130.104.178,ap-south-1,IN,19.0,72.8,terminate_instance,success,966,612,password,222,0,False,8075.0,vpc-47722,subnet-13385,49254.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:42:30.811679Z,d349befb-853a-4f38-909f-0ccab3b2309f,req-d535564b-9493-4988-9642-a5d24f802e41,ec2:TerminateInstances,ec2.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_87
2025-12-28 13:43:20.802182,user_68,user_68_sess_1,readonly,10.57.142.234,us-west-2,US,37.7,-122.4,list_buckets,success,239,196,password,68,0,False,13335.0,vpc-92483,subnet-56807,54454.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:43:20.802182Z,994f2f95-b073-4a8d-8cb7-916049f248d5,req-9ddcc0b7-3fcf-4e0b-a17e-3e44471b2fb4,s3:Listbuckets,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_68
2025-12-28 13:46:53.789459,user_39,user_39_sess_1,analytics,10.29.55.142,us-east-1,US,38.9,-77.0,access_db,success,1096,674,mfa,142,0,False,14618.0,vpc-80092,subnet-70752,28800.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:46:53.789459Z,38084a74-9018-4e04-8af3-aa1328d17dd2,req-a959a440-c861-4689-8737-0aed94e5a151,Access_Db,cloud.api.local,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_39
2025-12-28 13:48:29.841031,user_135,user_135_sess_0,admin,10.169.29.54,eu-west-1,IE,53.3,-6.2,get_object,success,12135,8957,mfa,136,0,False,13335.0,vpc-90397,subnet-53361,53840.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:48:29.841031Z,67ecec3a-989a-4a81-a645-4f86f02b5ad5,req-1e22f475-81a2-43dc-ac81-0b9d3cdfc119,s3:Getobject,s3.amazonaws.com,python-requests/2.31,AssumedRole,arn:aws:iam::123456789012:role/user_135
2025-12-28 13:49:31.781826,user_22,user_22_sess_2,analytics,10.52.111.40,us-east-1,US,38.9,-77.0,get_object,success,20899,13051,mfa,283,0,False,16509.0,vpc-83224,subnet-90403,46221.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:49:31.781826Z,51dfa244-5374-450e-b8ee-b6e5066f8614,req-34ab35ea-8cba-4108-a2b2-b7d5c34966d4,s3:Getobject,s3.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_22
2025-12-28 13:51:48.885439,user_199,user_199_sess_2,developer,10.107.59.173,us-east-1,US,38.9,-77.0,start_instance,success,1391,1009,access_key,196,0,False,14618.0,vpc-30619,subnet-60751,53736.0,80.0,TCP,,,,0.0,1.0,2025-12-28T13:51:48.885439Z,2ea0f6ba-2fc7-40bb-b433-c9fd10bfe672,req-52ba5147-6724-46ff-ba53-1385ea896b94,ec2:StartInstances,ec2.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_199
2025-12-28 13:53:58.801838,user_67,user_67_sess_2,developer,10.20.196.60,us-west-2,US,37.7,-122.4,put_object,success,6060,3924,access_key,202,0,False,16509.0,vpc-21024,subnet-84754,34587.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:53:58.801838Z,80b9eef0-24aa-4475-a78b-d68bfb025daf,req-ae7cd952-0cbe-49ce-9748-4c60e6cbf2d8,s3:Putobject,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_67
2025-12-28 13:54:09.870892,user_178,user_178_sess_3,readonly,10.245.33.250,eu-west-1,IE,53.3,-6.2,get_object,success,10115,5697,password,170,0,False,13335.0,vpc-37813,subnet-27643,44169.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:54:09.870892Z,7eb8f2eb-a2cc-41dc-a83c-6227cec57201,req-d94ac019-77e9-4db2-bbde-8677a3ca662b,s3:Getobject,s3.amazonaws.com,Terraform/1.6,IAMUser,arn:aws:iam::123456789012:user/user_178
2025-12-28 13:57:36.870201,user_177,user_177_sess_2,admin,10.174.80.183,ap-south-1,IN,19.0,72.8,login,success,72,61,access_key,88,0,False,13335.0,vpc-46515,subnet-77311,31257.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:57:36.870201Z,464c4b8f-28ff-49db-b3f5-c5f4e02ab931,req-4c148e6a-21bf-4341-8dcc-b565138b6d4f,ConsoleLogin,signin.amazonaws.com,aws-cli/2.15,AssumedRole,arn:aws:iam::123456789012:role/user_177
2025-12-28 13:58:16.822825,user_102,user_102_sess_2,analytics,10.176.62.7,us-east-1,US,38.9,-77.0,delete_object,success,1314,1136,password,114,0,False,13335.0,vpc-49879,subnet-16171,60487.0,443.0,TCP,,,,0.0,1.0,2025-12-28T13:58:16.822825Z,03215c27-b7de-4924-9241-c2e0950453d4,req-ec16fb64-8342-491c-acc1-709373a5d18a,s3:Deleteobject,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_102
2025-12-28 14:01:00.828380,user_112,user_112_sess_1,analytics,10.134.160.150,us-west-2,US,37.7,-122.4,access_db,success,818,451,password,187,0,False,14618.0,vpc-30926,subnet-65279,19019.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:01:00.828380Z,f89c719f-01b9-4af3-8e77-94306e13b681,req-562f345c-2014-41ce-be4a-4bae815ccc20,Access_Db,cloud.api.local,python-requests/2.31,IAMUser,arn:aws:iam::123456789012:user/user_112
2025-12-28 14:02:17.795002,user_51,user_51_sess_3,developer,10.33.44.68,us-west-2,US,37.7,-122.4,put_object,success,2728,1563,password,157,0,False,14618.0,vpc-72210,subnet-62602,34258.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:02:17.795002Z,5ed47400-e3d6-471d-9a19-9c5fef0b85af,req-a3d102f6-5534-4206-8cbd-69f5249d4f80,s3:Putobject,s3.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_51
2025-12-28 14:05:38.881800,user_194,user_194_sess_2,developer,10.154.80.37,ap-south-1,IN,19.0,72.8,put_object,success,5171,3429,access_key,263,0,False,8075.0,vpc-35886,subnet-21391,25138.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:05:38.881800Z,3c62af13-1036-46b7-9c9e-4f94e090b33c,req-aeaf1457-18e1-44fe-95b0-9f449ae733f7,s3:Putobject,s3.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_194
2025-12-28 14:05:55.828419,user_112,user_112_sess_1,analytics,10.182.217.141,us-west-2,US,37.7,-122.4,login,success,53,47,mfa,122,0,False,14618.0,vpc-81842,subnet-19921,3526.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:05:55.828419Z,9e436a1c-d305-4373-a4ce-a77cd2af9c4d,req-a99cc2ca-3b3f-4931-b878-82aedd35e260,ConsoleLogin,signin.amazonaws.com,python-requests/2.31,IAMUser,arn:aws:iam::123456789012:user/user_112
2025-12-28 14:06:51.796338,user_55,user_55_sess_0,devops,10.247.34.250,eu-west-1,IE,53.3,-6.2,list_buckets,fail,208,142,access_key,108,0,False,16509.0,vpc-96117,subnet-74798,37557.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:06:51.796338Z,9f47f3ff-2d3e-4261-a3c9-6b9fbd8eec35,req-808ceac4-3f98-4ba8-8421-0eccba747304,s3:Listbuckets,s3.amazonaws.com,curl/7.88,AssumedRole,arn:aws:iam::123456789012:role/user_55
2025-12-28 14:07:42.842636,user_138,user_138_sess_0,developer,10.193.236.246,eu-west-1,IE,53.3,-6.2,start_instance,success,1053,798,password,280,0,False,8075.0,vpc-64783,subnet-33575,63458.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:07:42.842636Z,55796fac-e9a8-49cf-a78a-74ee096ce611,req-3509c9be-511f-4569-bb89-5a60095baa9e,ec2:StartInstances,ec2.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_138
2025-12-28 14:08:10.776538,user_10,user_10_sess_1,developer,10.162.89.182,ap-south-1,IN,19.0,72.8,start_instance,fail,1697,1235,password,84,0,False,14618.0,vpc-39260,subnet-97232,39621.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:08:10.776538Z,b3a24658-a8e3-4389-9140-9b01562ec3a9,req-746106b9-e1ec-4c16-b61f-57a0096e1e57,ec2:StartInstances,ec2.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_10
2025-12-28 14:08:19.861266,user_164,user_164_sess_2,devops,10.206.203.94,eu-west-1,IE,53.3,-6.2,get_object,success,25885,15837,password,121,0,False,14618.0,vpc-84320,subnet-73767,30679.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:08:19.861266Z,854de629-8755-40e8-87e4-eb4db3f9d613,req-4060e54f-c3a9-45a5-b1c2-7ef894463f8f,s3:Getobject,s3.amazonaws.com,aws-cli/2.15,AssumedRole,arn:aws:iam::123456789012:role/user_164
2025-12-28 14:11:36.854384,user_155,user_155_sess_2,analytics,10.30.116.93,eu-west-1,IE,53.3,-6.2,access_db,success,1309,1055,password,131,0,False,8075.0,vpc-45217,subnet-94072,37372.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:11:36.854384Z,eb48bce0-5b43-4c7d-85c6-7f067ab31e7c,req-23f4e514-4b62-4daf-8c80-c795d6c64e99,Access_Db,cloud.api.local,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_155
2025-12-28 14:11:42.789440,user_39,user_39_sess_1,analytics,10.16.178.240,us-east-1,US,38.9,-77.0,put_object,success,2026,1590,password,298,0,False,14618.0,vpc-44410,subnet-87458,15215.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:11:42.789440Z,64f24b4b-3bb8-4d61-b1ce-19a833823cdd,req-25352a8f-11df-4d31-827a-6b5dde4125f5,s3:Putobject,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_39
2025-12-28 14:13:25.793551,user_48,user_48_sess_0,developer,10.231.227.244,ap-south-1,IN,19.0,72.8,access_db,success,1111,725,access_key,126,0,False,14618.0,vpc-54276,subnet-52730,44629.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:13:25.793551Z,d00cad73-be96-4ac1-8aa6-548a729e1471,req-39e1a574-dc77-4081-b79b-397f17172bf8,Access_Db,cloud.api.local,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_48
2025-12-28 14:15:11.785209,user_29,user_29_sess_2,devops,10.93.48.101,us-east-1,US,38.9,-77.0,put_object,success,2504,2004,mfa,218,0,False,13335.0,vpc-41417,subnet-30700,18966.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:15:11.785209Z,2727bb8c-dbd8-43d3-83d7-8c2db08eb3f2,req-3d9d676e-826d-4e34-b5ae-ff937b3822f6,s3:Putobject,s3.amazonaws.com,Boto3/1.33,AssumedRole,arn:aws:iam::123456789012:role/user_29
2025-12-28 14:16:33.830423,user_116,user_116_sess_2,devops,10.57.95.210,ap-south-1,IN,19.0,72.8,launch_instance,success,1034,691,password,235,0,False,14618.0,vpc-60970,subnet-14219,54930.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:16:33.830423Z,f49512eb-5b53-46be-abce-ba2c7e155d5a,req-2aca71e7-4561-443b-8769-73fd4f68414d,ec2:RunInstances,ec2.amazonaws.com,python-requests/2.31,AssumedRole,arn:aws:iam::123456789012:role/user_116
2025-12-28 14:17:43.844148,user_141,user_141_sess_2,developer,10.220.171.64,eu-west-1,IE,53.3,-6.2,login,success,33,24,access_key,175,0,False,16509.0,vpc-26712,subnet-98492,52854.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:17:43.844148Z,235021c6-ddaa-4ca3-bf55-ce0ab6bc0bee,req-8e1d88b3-e591-4134-8681-7af54b0410c6,ConsoleLogin,signin.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_141
2025-12-28 14:18:06.836022,user_125,user_125_sess_2,developer,10.56.50.7,ap-south-1,IN,19.0,72.8,list_buckets,success,350,305,mfa,72,0,False,8075.0,vpc-50451,subnet-54908,8053.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:18:06.836022Z,7a85b5e6-1ecb-4f3f-b2a9-17acb859decb,req-c83259a2-a34f-4320-b622-82430c22d237,s3:Listbuckets,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_125
2025-12-28 14:23:57.774858,user_6,user_6_sess_0,analytics,10.193.192.21,eu-west-1,IE,53.3,-6.2,put_object,success,3783,2374,password,212,0,False,16509.0,vpc-95660,subnet-55582,8798.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:23:57.774858Z,0ab4f9d3-7465-4e62-b1ac-764608c04fc4,req-ce3c38e9-c1c2-428b-9950-be8b2a686883,s3:Putobject,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_6
2025-12-28 14:25:04.835445,user_124,user_124_sess_3,developer,10.172.223.65,ap-south-1,IN,19.0,72.8,put_object,success,4307,2797,password,159,0,False,13335.0,vpc-79308,subnet-54010,18706.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:25:04.835445Z,13f17c44-4f42-4bbf-be54-f86338d8dda1,req-85ef6a8d-64df-4777-9cc3-1880271a42b8,s3:Putobject,s3.amazonaws.com,Boto3/1.33,IAMUser,arn:aws:iam::123456789012:user/user_124
2025-12-28 14:25:36.839052,user_131,user_131_sess_1,analytics,10.184.209.84,us-west-2,US,37.7,-122.4,get_object,success,22979,18528,password,256,0,False,13335.0,vpc-15475,subnet-93960,61418.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:25:36.839052Z,7502a86a-c5f9-4a5f-857c-c33e7b6926b3,req-15e12c99-0939-46a6-86b6-b6521bc8cbb3,s3:Getobject,s3.amazonaws.com,Terraform/1.6,IAMUser,arn:aws:iam::123456789012:user/user_131
2025-12-28 14:26:06.808318,user_82,user_82_sess_3,readonly,10.78.148.218,us-east-1,US,38.9,-77.0,delete_object,success,763,625,access_key,133,0,False,14618.0,vpc-42493,subnet-50285,33185.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:26:06.808318Z,066772d8-636e-456d-8ed2-ff331cd632ed,req-9a128699-3c85-4441-bf55-07b032be0606,s3:Deleteobject,s3.amazonaws.com,python-requests/2.31,IAMUser,arn:aws:iam::123456789012:user/user_82
2025-12-28 14:26:33.870673,user_178,user_178_sess_1,readonly,10.11.246.151,eu-west-1,IE,53.3,-6.2,get_object,success,15761,12475,password,249,0,False,14618.0,vpc-41271,subnet-16665,2678.0,443.0,TCP,,,,0.0,1.0,2025-12-28T14:26:33.870673Z,63c2eb77-7faf-4f82-b499-d5c61de3b431,req-54418b72-10a0-41b4-9924-559a3819cb7c,s3:Getobject,s3.amazonaws.com,curl/7.88,IAMUser,arn:aws:iam::123456789012:user/user_178
2025-12-28 14:27:28.873362,user_184,user_184_sess_2,developer,10.209.246.100,us-east-1,US,38.9,-77.0,stop_instance,success,933,683,password,106,0,False,14618.0,vpc-94412,subnet-67699,39561.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:27:28.873362Z,72a39d7e-191e-4ffa-8a79-3c3fe9eb2da7,req-1dbc5216-7fb7-4906-a5a3-e6d4f79cb029,ec2:StopInstances,ec2.amazonaws.com,aws-cli/2.15,IAMUser,arn:aws:iam::123456789012:user/user_184
2025-12-28 14:28:27.785566,user_30,user_30_sess_1,devops,10.246.10.196,us-west-2,US,37.7,-122.4,start_instance,success,775,515,password,250,0,False,13335.0,vpc-49351,subnet-88011,36229.0,80.0,TCP,,,,0.0,1.0,2025-12-28T14:28:27.785566Z,acfad689-0803-4479-9920-11c9addfcf38,req-e4dd58f9-00ea-450f-8877-cb17d511c6ba,ec2:StartInstances,ec2.amazonaws.com,Terraform/1.6,AssumedRole,arn:aws:iam::123456789012:role/user_30
